# SCAN_PARAMETERS
# scan_start: 2025-08-08T23:52:07.557284
# download_threshold: 10000, max_file_size_gb: 5.0, rate_limit_delay: 1.5, max_workers: 4
# target_extensions: .bin,.caffemodel,.coreml,.dlc,.ggjt,.ggmf,.ggml,.gguf,.h5,.keras,.llamafile,.mar,.mlmodel,.onnx,.pb,.pkl,.pt,.pt2,.pth,.ptl,.safetensors,.tflite
# output_format: error log
# END_PARAMETERS
repo_id,filename,error_type,reason,timestamp
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-IQ4_NL.gguf,file_too_large,File size 17.4GB exceeds limit,2025-08-09T03:47:09.950425
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00005-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:10.133660
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-IQ4_XS.gguf,file_too_large,File size 16.5GB exceeds limit,2025-08-09T03:47:11.484544
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00006-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:11.675296
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q2_K.gguf,file_too_large,File size 11.5GB exceeds limit,2025-08-09T03:47:13.056161
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00007-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:13.841102
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q2_K_L.gguf,file_too_large,File size 12.2GB exceeds limit,2025-08-09T03:47:14.634106
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00008-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:15.729788
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q3_K_L.gguf,file_too_large,File size 16.1GB exceeds limit,2025-08-09T03:47:16.321510
lerobot/pi0,model.safetensors,file_too_large,File size 13.0GB exceeds limit,2025-08-09T03:47:16.740852
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00009-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:17.487855
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q3_K_M.gguf,file_too_large,File size 14.8GB exceeds limit,2025-08-09T03:47:18.262741
openbmb/MiniCPM3-4B,pytorch_model.bin,file_too_large,File size 7.6GB exceeds limit,2025-08-09T03:47:18.465395
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00010-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:19.038668
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q3_K_S.gguf,file_too_large,File size 13.4GB exceeds limit,2025-08-09T03:47:20.063867
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00011-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:20.616031
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q3_K_XL.gguf,file_too_large,File size 16.7GB exceeds limit,2025-08-09T03:47:21.639704
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00012-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:23.382395
saltlux/luxia-21.4b-alignment-v1.0,model-00001-of-00005.safetensors,file_too_large,File size 9.1GB exceeds limit,2025-08-09T03:47:23.611783
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q4_0.gguf,file_too_large,File size 17.4GB exceeds limit,2025-08-09T03:47:24.363112
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00013-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:24.922284
saltlux/luxia-21.4b-alignment-v1.0,model-00002-of-00005.safetensors,file_too_large,File size 9.2GB exceeds limit,2025-08-09T03:47:25.466283
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q4_1.gguf,file_too_large,File size 19.2GB exceeds limit,2025-08-09T03:47:25.908493
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00014-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:26.485761
saltlux/luxia-21.4b-alignment-v1.0,model-00003-of-00005.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T03:47:27.027012
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q4_K_L.gguf,file_too_large,File size 19.0GB exceeds limit,2025-08-09T03:47:27.470591
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00015-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:28.045296
saltlux/luxia-21.4b-alignment-v1.0,model-00004-of-00005.safetensors,file_too_large,File size 9.2GB exceeds limit,2025-08-09T03:47:28.653385
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q4_K_M.gguf,file_too_large,File size 18.5GB exceeds limit,2025-08-09T03:47:29.035778
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00016-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:29.609225
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q4_K_S.gguf,file_too_large,File size 17.5GB exceeds limit,2025-08-09T03:47:30.609006
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00017-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:31.173910
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q5_K_L.gguf,file_too_large,File size 22.1GB exceeds limit,2025-08-09T03:47:32.175622
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00018-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:32.738429
bigscience/bloom-7b1,model-00001-of-00002.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T03:47:33.485470
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q5_K_M.gguf,file_too_large,File size 21.7GB exceeds limit,2025-08-09T03:47:33.740238
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00019-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:34.283128
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q5_K_S.gguf,file_too_large,File size 21.1GB exceeds limit,2025-08-09T03:47:35.312370
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00020-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:35.843054
bigscience/bloom-7b1,pytorch_model-00001-of-00002.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T03:47:36.593311
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q6_K.gguf,file_too_large,File size 25.0GB exceeds limit,2025-08-09T03:47:36.859866
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00021-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:37.387651
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q6_K_L.gguf,file_too_large,File size 25.4GB exceeds limit,2025-08-09T03:47:38.598078
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00022-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:38.964335
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-Q8_0.gguf,file_too_large,File size 32.4GB exceeds limit,2025-08-09T03:47:40.161710
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00023-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:40.631987
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-bf16/DeepSeek-R1-Distill-Qwen-32B-abliterated-bf16-00001-of-00002.gguf,file_too_large,File size 37.1GB exceeds limit,2025-08-09T03:47:41.734469
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00024-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:42.290359
bartowski/DeepSeek-R1-Distill-Qwen-32B-abliterated-GGUF,DeepSeek-R1-Distill-Qwen-32B-abliterated-bf16/DeepSeek-R1-Distill-Qwen-32B-abliterated-bf16-00002-of-00002.gguf,file_too_large,File size 23.9GB exceeds limit,2025-08-09T03:47:43.305628
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00025-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:43.860354
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00026-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:45.426069
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00027-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:46.993234
PowerInfer/SmallThinker-4BA0.6B-Instruct-GGUF,SmallThinker-4B-A0.6B-Instruct.F16.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T03:47:47.378777
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00028-of-00030.gguf,file_too_large,File size 42.9GB exceeds limit,2025-08-09T03:47:48.641189
google/t5gemma-9b-9b-ul2,model-00001-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:49.611384
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00029-of-00030.gguf,file_too_large,File size 44.6GB exceeds limit,2025-08-09T03:47:50.199679
google/t5gemma-9b-9b-ul2,model-00002-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:51.224406
unsloth/DeepSeek-V3-0324-GGUF,BF16/DeepSeek-V3-0324-BF16-00030-of-00030.gguf,file_too_large,File size 7.0GB exceeds limit,2025-08-09T03:47:51.784109
google/t5gemma-9b-9b-ul2,model-00003-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:53.509707
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ1_M.gguf,file_too_large,File size 5.4GB exceeds limit,2025-08-09T03:47:54.275871
unsloth/DeepSeek-V3-0324-GGUF,Q2_K/DeepSeek-V3-0324-Q2_K-00001-of-00005.gguf,file_too_large,File size 46.0GB exceeds limit,2025-08-09T03:47:54.441477
google/t5gemma-9b-9b-ul2,model-00004-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:55.556466
unsloth/DeepSeek-V3-0324-GGUF,Q2_K/DeepSeek-V3-0324-Q2_K-00002-of-00005.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:47:56.008035
google/t5gemma-9b-9b-ul2,model-00005-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:57.174286
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ2_M.gguf,file_too_large,File size 7.6GB exceeds limit,2025-08-09T03:47:57.416645
unsloth/DeepSeek-V3-0324-GGUF,Q2_K/DeepSeek-V3-0324-Q2_K-00003-of-00005.gguf,file_too_large,File size 45.5GB exceeds limit,2025-08-09T03:47:57.579025
google/t5gemma-9b-9b-ul2,model-00006-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:47:58.849217
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ2_S.gguf,file_too_large,File size 7.0GB exceeds limit,2025-08-09T03:47:59.005969
unsloth/DeepSeek-V3-0324-GGUF,Q2_K/DeepSeek-V3-0324-Q2_K-00004-of-00005.gguf,file_too_large,File size 45.5GB exceeds limit,2025-08-09T03:47:59.145767
google/t5gemma-9b-9b-ul2,model-00007-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:48:00.466032
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ2_XS.gguf,file_too_large,File size 6.7GB exceeds limit,2025-08-09T03:48:00.572208
unsloth/DeepSeek-V3-0324-GGUF,Q2_K/DeepSeek-V3-0324-Q2_K-00005-of-00005.gguf,file_too_large,File size 45.1GB exceeds limit,2025-08-09T03:48:00.715132
google/t5gemma-9b-9b-ul2,model-00008-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:48:02.080570
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ2_XXS.gguf,file_too_large,File size 6.1GB exceeds limit,2025-08-09T03:48:02.138147
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00001-of-00007.gguf,file_too_large,File size 46.2GB exceeds limit,2025-08-09T03:48:02.277629
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ3_M.gguf,file_too_large,File size 9.9GB exceeds limit,2025-08-09T03:48:03.707140
google/t5gemma-9b-9b-ul2,model-00009-of-00009.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T03:48:03.711615
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00002-of-00007.gguf,file_too_large,File size 45.8GB exceeds limit,2025-08-09T03:48:03.841728
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ3_S.gguf,file_too_large,File size 9.7GB exceeds limit,2025-08-09T03:48:05.264264
MingZhong/unieval-fact,optimizer.pt,file_too_large,File size 5.8GB exceeds limit,2025-08-09T03:48:05.280908
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00003-of-00007.gguf,file_too_large,File size 45.8GB exceeds limit,2025-08-09T03:48:05.385338
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ3_XS.gguf,file_too_large,File size 9.2GB exceeds limit,2025-08-09T03:48:06.800196
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00004-of-00007.gguf,file_too_large,File size 45.8GB exceeds limit,2025-08-09T03:48:06.944777
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ3_XXS.gguf,file_too_large,File size 8.6GB exceeds limit,2025-08-09T03:48:08.366071
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00005-of-00007.gguf,file_too_large,File size 45.8GB exceeds limit,2025-08-09T03:48:08.499796
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ4_NL.gguf,file_too_large,File size 12.5GB exceeds limit,2025-08-09T03:48:09.921407
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00006-of-00007.gguf,file_too_large,File size 45.8GB exceeds limit,2025-08-09T03:48:10.071101
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-IQ4_XS.gguf,file_too_large,File size 11.9GB exceeds limit,2025-08-09T03:48:11.567119
unsloth/DeepSeek-V3-0324-GGUF,Q3_K_M/DeepSeek-V3-0324-Q3_K_M-00007-of-00007.gguf,file_too_large,File size 21.9GB exceeds limit,2025-08-09T03:48:11.642919
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q2_K.gguf,file_too_large,File size 8.3GB exceeds limit,2025-08-09T03:48:13.132464
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00001-of-00009.gguf,file_too_large,File size 45.0GB exceeds limit,2025-08-09T03:48:13.216058
tao1000/zx12,inner_optimizer.pt,file_too_large,File size 8.2GB exceeds limit,2025-08-09T03:48:14.069222
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q2_K_S.gguf,file_too_large,File size 7.7GB exceeds limit,2025-08-09T03:48:14.701759
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00002-of-00009.gguf,file_too_large,File size 46.0GB exceeds limit,2025-08-09T03:48:14.781729
asim22/sub38-162,inner_optimizer.pt,file_too_large,File size 8.2GB exceeds limit,2025-08-09T03:48:16.301079
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00003-of-00009.gguf,file_too_large,File size 46.1GB exceeds limit,2025-08-09T03:48:16.322547
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q3_K_L.gguf,file_too_large,File size 11.5GB exceeds limit,2025-08-09T03:48:16.332208
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00004-of-00009.gguf,file_too_large,File size 45.0GB exceeds limit,2025-08-09T03:48:17.858798
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q3_K_M.gguf,file_too_large,File size 10.7GB exceeds limit,2025-08-09T03:48:17.866890
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00005-of-00009.gguf,file_too_large,File size 46.0GB exceeds limit,2025-08-09T03:48:19.401026
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q3_K_S.gguf,file_too_large,File size 9.7GB exceeds limit,2025-08-09T03:48:19.435735
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00006-of-00009.gguf,file_too_large,File size 45.0GB exceeds limit,2025-08-09T03:48:21.088520
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q4_K_M.gguf,file_too_large,File size 13.3GB exceeds limit,2025-08-09T03:48:21.144609
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00007-of-00009.gguf,file_too_large,File size 46.0GB exceeds limit,2025-08-09T03:48:22.625886
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q4_K_S.gguf,file_too_large,File size 12.6GB exceeds limit,2025-08-09T03:48:22.704953
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00008-of-00009.gguf,file_too_large,File size 43.7GB exceeds limit,2025-08-09T03:48:25.127595
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q5_K_M.gguf,file_too_large,File size 15.6GB exceeds limit,2025-08-09T03:48:25.213122
unsloth/DeepSeek-V3-0324-GGUF,Q4_K_M/DeepSeek-V3-0324-Q4_K_M-00009-of-00009.gguf,file_too_large,File size 13.8GB exceeds limit,2025-08-09T03:48:26.665280
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q5_K_S.gguf,file_too_large,File size 15.2GB exceeds limit,2025-08-09T03:48:26.751721
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00001-of-00010.gguf,file_too_large,File size 46.2GB exceeds limit,2025-08-09T03:48:28.203620
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q6_K.gguf,file_too_large,File size 18.0GB exceeds limit,2025-08-09T03:48:28.299977
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00002-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:29.770430
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-Q8_0.gguf,file_too_large,File size 23.3GB exceeds limit,2025-08-09T03:48:29.841940
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00003-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:31.306525
Doctor-Shotgun/MS3.2-24B-Magnum-Diamond-GGUF,MS3.2-24B-Magnum-Diamond-bf16.gguf,file_too_large,File size 43.9GB exceeds limit,2025-08-09T03:48:31.401828
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00004-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:32.852378
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00005-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:34.394875
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00006-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:35.935063
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00007-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:37.478228
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00008-of-00010.gguf,file_too_large,File size 45.2GB exceeds limit,2025-08-09T03:48:39.019761
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_M/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_M-00001-of-00002.gguf,file_too_large,File size 36.1GB exceeds limit,2025-08-09T03:48:39.940323
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00009-of-00010.gguf,file_too_large,File size 46.6GB exceeds limit,2025-08-09T03:48:40.558103
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_M/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_M-00002-of-00002.gguf,file_too_large,File size 18.7GB exceeds limit,2025-08-09T03:48:41.478993
unsloth/DeepSeek-V3-0324-GGUF,Q5_K_M/DeepSeek-V3-0324-Q5_K_M-00010-of-00010.gguf,file_too_large,File size 33.8GB exceeds limit,2025-08-09T03:48:42.094576
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_S/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_S-00001-of-00002.gguf,file_too_large,File size 36.8GB exceeds limit,2025-08-09T03:48:43.048122
unsloth/DeepSeek-V3-0324-GGUF,Q6_K/DeepSeek-V3-0324-Q6_K-00001-of-00012.gguf,file_too_large,File size 43.9GB exceeds limit,2025-08-09T03:48:43.632469
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_S/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ1_S-00002-of-00002.gguf,file_too_large,File size 13.1GB exceeds limit,2025-08-09T03:48:44.712496
unsloth/DeepSeek-V3-0324-GGUF,Q6_K/DeepSeek-V3-0324-Q6_K-00002-of-00012.gguf,file_too_large,File size 44.0GB exceeds limit,2025-08-09T03:48:45.171308
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M-00001-of-00003.gguf,file_too_large,File size 37.1GB exceeds limit,2025-08-09T03:48:46.250786
unsloth/DeepSeek-V3-0324-GGUF,Q6_K/DeepSeek-V3-0324-Q6_K-00003-of-00012.gguf,file_too_large,File size 44.0GB exceeds limit,2025-08-09T03:48:46.713685
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M-00002-of-00003.gguf,file_too_large,File size 37.2GB exceeds limit,2025-08-09T03:48:47.788710
unsloth/DeepSeek-V3-0324-GGUF,Q6_K/DeepSeek-V3-0324-Q6_K-00004-of-00012.gguf,file_too_large,File size 44.0GB exceeds limit,2025-08-09T03:48:48.248767
TheDrummer/Cydonia-24B-v4-GGUF,Cydonia-24B-v4h-Q2_K.gguf,file_too_large,File size 8.3GB exceeds limit,2025-08-09T03:48:48.847830
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_M-00003-of-00003.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T03:48:49.326402
unsloth/DeepSeek-V3-0324-GGUF,Q6_K/DeepSeek-V3-0324-Q6_K-00005-of-00012.gguf,file_too_large,File size 44.0GB exceeds limit,2025-08-09T03:48:49.932381
TheDrummer/Cydonia-24B-v4-GGUF,Cydonia-24B-v4h-Q3_K_M.gguf,file_too_large,File size 10.7GB exceeds limit,2025-08-09T03:48:50.411782
bartowski/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-GGUF,nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_S/nvidia_Llama-3_1-Nemotron-Ultra-253B-v1-IQ2_S-00001-of-00002.gguf,file_too_large,File size 37.2GB exceeds limit,2025-08-09T03:48:50.868116
